"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.sentence","Input.q1","Input.q2","Input.q3","Input.q4","Input.img_file","Answer.taskAnswers","Approve","Reject"
"34O39PNDLSYAKZCZYZLWWUED34ARBS","3EXOM20K1A079XNUEPVA8T7WRXQ5PI","Answer a survey about your opinions","Give us your opinion about our products","survey, demographics","$0.03","Tue Sep 17 15:30:17 PDT 2024","20","BatchId:408994;OriginalHitTemplateId:920937243;","3600","259200","Tue Sep 24 15:30:17 PDT 2024","","","38F71OA9GGMBNK8HOVGCH564W5PFMT","A17EZEAMF37MGQ","Submitted","Tue Sep 17 19:55:10 PDT 2024","Tue Sep 17 19:55:16 PDT 2024","Fri Sep 20 19:55:16 PDT 2024","","","","6","50% (2/4)","50% (2/4)","50% (2/4)","firefighters converse with a man at the scene of an emergency .","outdoors","man-made","transportation_urban","NA","1060605297.jpg","[{""category"":{""0"":false,""1"":false,""2"":false,""3"":false,""4"":true,""5"":false,""6"":false,""7"":false,""8"":false,""9"":false},""location"":{""indoors"":false,""outdoors"":true},""type"":{""man-made"":true,""natural"":false}}]"
"34O39PNDLSYAKZCZYZLWWUED34ARBS","3EXOM20K1A079XNUEPVA8T7WRXQ5PI","Answer a survey about your opinions","Give us your opinion about our products","survey, demographics","$0.03","Tue Sep 17 15:30:17 PDT 2024","20","BatchId:408994;OriginalHitTemplateId:920937243;","3600","259200","Tue Sep 24 15:30:17 PDT 2024","","","3EO896NRAJLV5HKXGI89IHTOJK2TJB","A6I9Z5XQ933N4","Submitted","Wed Sep 18 15:22:58 PDT 2024","Wed Sep 18 15:23:18 PDT 2024","Sat Sep 21 15:23:18 PDT 2024","","","","20","0% (0/0)","0% (0/0)","0% (0/0)","firefighters converse with a man at the scene of an emergency .","outdoors","man-made","transportation_urban","NA","1060605297.jpg","[{""category"":{""0"":false,""1"":false,""2"":false,""3"":true,""4"":false,""5"":false,""6"":false,""7"":false,""8"":false,""9"":false},""location"":{""indoors"":false,""outdoors"":true},""type"":{""man-made"":true,""natural"":false}}]"
"34O39PNDLSYAKZCZYZLWWUED34ARBS","3EXOM20K1A079XNUEPVA8T7WRXQ5PI","Answer a survey about your opinions","Give us your opinion about our products","survey, demographics","$0.03","Tue Sep 17 15:30:17 PDT 2024","20","BatchId:408994;OriginalHitTemplateId:920937243;","3600","259200","Tue Sep 24 15:30:17 PDT 2024","","","3WQ3B2KGEV6OEEACQ7BIENRGJW2B1Z","AO2A58R9LMCKC","Submitted","Tue Sep 17 23:08:30 PDT 2024","Tue Sep 17 23:09:15 PDT 2024","Fri Sep 20 23:09:15 PDT 2024","","","","45","0% (0/0)","0% (0/0)","0% (0/0)","firefighters converse with a man at the scene of an emergency .","outdoors","man-made","transportation_urban","NA","1060605297.jpg","[{""category"":{""0"":false,""1"":false,""2"":false,""3"":true,""4"":false,""5"":false,""6"":false,""7"":false,""8"":false,""9"":false},""location"":{""indoors"":false,""outdoors"":true},""type"":{""man-made"":true,""natural"":false}}]"
"3MD8CKRQ0LDG2IABMRYDUIXQB9JJR5","3EXOM20K1A079XNUEPVA8T7WRXQ5PI","Answer a survey about your opinions","Give us your opinion about our products","survey, demographics","$0.03","Tue Sep 17 15:30:17 PDT 2024","20","BatchId:408994;OriginalHitTemplateId:920937243;","3600","259200","Tue Sep 24 15:30:17 PDT 2024","","","31EUONYN2ITOJKFJ1Q0TRVYVFZSOV5","AO2A58R9LMCKC","Submitted","Wed Sep 18 14:09:59 PDT 2024","Wed Sep 18 14:10:13 PDT 2024","Sat Sep 21 14:10:13 PDT 2024","","","","14","0% (0/0)","0% (0/0)","0% (0/0)","a man is kneeling down with a child on a beach where bright blue and red boats are stationed in the background .","outdoors","natural","NA","body_of_water","1061887159.jpg","[{""category"":{""0"":false,""1"":false,""2"":false,""3"":false,""4"":false,""5"":false,""6"":true,""7"":false,""8"":false,""9"":false},""location"":{""indoors"":false,""outdoors"":true},""type"":{""man-made"":false,""natural"":true}}]"
"3MD8CKRQ0LDG2IABMRYDUIXQB9JJR5","3EXOM20K1A079XNUEPVA8T7WRXQ5PI","Answer a survey about your opinions","Give us your opinion about our products","survey, demographics","$0.03","Tue Sep 17 15:30:17 PDT 2024","20","BatchId:408994;OriginalHitTemplateId:920937243;","3600","259200","Tue Sep 24 15:30:17 PDT 2024","","","3KAKFY4PGHSUBP2XJLHIO3AQC60I37","A17EZEAMF37MGQ","Submitted","Tue Sep 17 17:47:57 PDT 2024","Tue Sep 17 17:48:09 PDT 2024","Fri Sep 20 17:48:09 PDT 2024","","","","12","50% (2/4)","50% (2/4)","50% (2/4)","a man is kneeling down with a child on a beach where bright blue and red boats are stationed in the background .","outdoors","natural","NA","body_of_water","1061887159.jpg","[{""category"":{""0"":false,""1"":false,""2"":false,""3"":false,""4"":false,""5"":false,""6"":true,""7"":false,""8"":false,""9"":false},""location"":{""indoors"":false,""outdoors"":true},""type"":{""man-made"":false,""natural"":true}}]"
"363A7XIFWQCXUWOO15QA2GJA6S2VAU","3EXOM20K1A079XNUEPVA8T7WRXQ5PI","Answer a survey about your opinions","Give us your opinion about our products","survey, demographics","$0.03","Tue Sep 17 15:30:19 PDT 2024","20","BatchId:408994;OriginalHitTemplateId:920937243;","3600","259200","Tue Sep 24 15:30:19 PDT 2024","","","33L7PJKHC3O6L0OEPEBITRKA3988T6","A17EZEAMF37MGQ","Submitted","Tue Sep 17 18:13:12 PDT 2024","Tue Sep 17 18:14:02 PDT 2024","Fri Sep 20 18:14:02 PDT 2024","","","","50","50% (2/4)","50% (2/4)","50% (2/4)","a large earth moving machine creating a track with a man watching it closely with what looks like surveying equipment .","outdoors","man-made","work_education","NA","10637120.jpg","[{""category"":{""0"":false,""1"":false,""2"":false,""3"":false,""4"":false,""5"":true,""6"":false,""7"":false,""8"":false,""9"":false},""location"":{""indoors"":false,""outdoors"":true},""type"":{""man-made"":true,""natural"":false}}]"
"363A7XIFWQCXUWOO15QA2GJA6S2VAU","3EXOM20K1A079XNUEPVA8T7WRXQ5PI","Answer a survey about your opinions","Give us your opinion about our products","survey, demographics","$0.03","Tue Sep 17 15:30:19 PDT 2024","20","BatchId:408994;OriginalHitTemplateId:920937243;","3600","259200","Tue Sep 24 15:30:19 PDT 2024","","","33L7PJKHC3O6L0OEPEBITRKA398T8R","AO2A58R9LMCKC","Submitted","Wed Sep 18 12:52:56 PDT 2024","Wed Sep 18 12:53:57 PDT 2024","Sat Sep 21 12:53:57 PDT 2024","","","","61","0% (0/0)","0% (0/0)","0% (0/0)","a large earth moving machine creating a track with a man watching it closely with what looks like surveying equipment .","outdoors","man-made","work_education","NA","10637120.jpg","[{""category"":{""0"":false,""1"":false,""2"":false,""3"":false,""4"":false,""5"":true,""6"":false,""7"":false,""8"":false,""9"":false},""location"":{""indoors"":false,""outdoors"":true},""type"":{""man-made"":true,""natural"":false}}]"
"363A7XIFWQCXUWOO15QA2GJA6S2VAU","3EXOM20K1A079XNUEPVA8T7WRXQ5PI","Answer a survey about your opinions","Give us your opinion about our products","survey, demographics","$0.03","Tue Sep 17 15:30:19 PDT 2024","20","BatchId:408994;OriginalHitTemplateId:920937243;","3600","259200","Tue Sep 24 15:30:19 PDT 2024","","","3TVSS0C0EOQHB1KWNHRO77NWLGBTW6","A6I9Z5XQ933N4","Submitted","Wed Sep 18 17:39:52 PDT 2024","Wed Sep 18 17:40:13 PDT 2024","Sat Sep 21 17:40:13 PDT 2024","","","","21","0% (0/0)","0% (0/0)","0% (0/0)","a large earth moving machine creating a track with a man watching it closely with what looks like surveying equipment .","outdoors","man-made","work_education","NA","10637120.jpg","[{""category"":{""0"":false,""1"":false,""2"":false,""3"":false,""4"":true,""5"":false,""6"":false,""7"":false,""8"":false,""9"":false},""location"":{""indoors"":false,""outdoors"":true},""type"":{""man-made"":true,""natural"":false}}]"
"3M93N4X8I6DS3XAO1GYIKS2MXB2JST","3EXOM20K1A079XNUEPVA8T7WRXQ5PI","Answer a survey about your opinions","Give us your opinion about our products","survey, demographics","$0.03","Tue Sep 17 15:30:17 PDT 2024","20","BatchId:408994;OriginalHitTemplateId:920937243;","3600","259200","Tue Sep 24 15:30:17 PDT 2024","","","34BBWHLWHX1R2N4LT5SKT0LNAZVWIS","AO2A58R9LMCKC","Submitted","Wed Sep 18 18:00:01 PDT 2024","Wed Sep 18 18:03:27 PDT 2024","Sat Sep 21 18:03:27 PDT 2024","","","","206","0% (0/0)","0% (0/0)","0% (0/0)","kids riding on their bicycles near a mound of dirt with a hovel from a backhoe in front of the mound .","outdoors","man-made","transportation_urban","NA","1065323785.jpg","[{""category"":{""0"":false,""1"":false,""2"":true,""3"":false,""4"":false,""5"":false,""6"":false,""7"":false,""8"":false,""9"":false},""location"":{""indoors"":false,""outdoors"":true},""type"":{""man-made"":true,""natural"":false}}]"
"3I4E7AFQ36PTIXN3QG38UXY8ZUGJTI","3EXOM20K1A079XNUEPVA8T7WRXQ5PI","Answer a survey about your opinions","Give us your opinion about our products","survey, demographics","$0.03","Tue Sep 17 15:30:18 PDT 2024","20","BatchId:408994;OriginalHitTemplateId:920937243;","3600","259200","Tue Sep 24 15:30:18 PDT 2024","","","31IBVUNM9FPUD72Q2NH341PHNY1FVA","AO2A58R9LMCKC","Submitted","Tue Sep 17 23:07:31 PDT 2024","Tue Sep 17 23:07:53 PDT 2024","Fri Sep 20 23:07:53 PDT 2024","","","","22","0% (0/0)","0% (0/0)","0% (0/0)","a man in an all black outfit just threw a bowling ball down a lane towards the center of the bowling pins .","indoors","man-made","recreation","NA","1068427675.jpg","[{""category"":{""0"":false,""1"":false,""2"":true,""3"":false,""4"":false,""5"":false,""6"":false,""7"":false,""8"":false,""9"":false},""location"":{""indoors"":true,""outdoors"":false},""type"":{""man-made"":true,""natural"":false}}]"
"3I4E7AFQ36PTIXN3QG38UXY8ZUGJTI","3EXOM20K1A079XNUEPVA8T7WRXQ5PI","Answer a survey about your opinions","Give us your opinion about our products","survey, demographics","$0.03","Tue Sep 17 15:30:18 PDT 2024","20","BatchId:408994;OriginalHitTemplateId:920937243;","3600","259200","Tue Sep 24 15:30:18 PDT 2024","","","31Q0U3WYDC51C27MDQZ29L5K06C174","A6I9Z5XQ933N4","Submitted","Wed Sep 18 15:24:19 PDT 2024","Wed Sep 18 15:24:31 PDT 2024","Sat Sep 21 15:24:31 PDT 2024","","","","12","0% (0/0)","0% (0/0)","0% (0/0)","a man in an all black outfit just threw a bowling ball down a lane towards the center of the bowling pins .","indoors","man-made","recreation","NA","1068427675.jpg","[{""category"":{""0"":false,""1"":false,""2"":true,""3"":false,""4"":false,""5"":false,""6"":false,""7"":false,""8"":false,""9"":false},""location"":{""indoors"":true,""outdoors"":false},""type"":{""man-made"":true,""natural"":false}}]"
"3I4E7AFQ36PTIXN3QG38UXY8ZUGJTI","3EXOM20K1A079XNUEPVA8T7WRXQ5PI","Answer a survey about your opinions","Give us your opinion about our products","survey, demographics","$0.03","Tue Sep 17 15:30:18 PDT 2024","20","BatchId:408994;OriginalHitTemplateId:920937243;","3600","259200","Tue Sep 24 15:30:18 PDT 2024","","","3L70J4KAZ3CDNZLW0MVHKE8JQBKADT","A17EZEAMF37MGQ","Submitted","Tue Sep 17 17:53:11 PDT 2024","Tue Sep 17 17:53:20 PDT 2024","Fri Sep 20 17:53:20 PDT 2024","","","","9","50% (2/4)","50% (2/4)","50% (2/4)","a man in an all black outfit just threw a bowling ball down a lane towards the center of the bowling pins .","indoors","man-made","recreation","NA","1068427675.jpg","[{""category"":{""0"":false,""1"":false,""2"":true,""3"":false,""4"":false,""5"":false,""6"":false,""7"":false,""8"":false,""9"":false},""location"":{""indoors"":true,""outdoors"":false},""type"":{""man-made"":true,""natural"":false}}]"
"3RIHDBQ1O0OTEW2TTJZBW6N1SUGMHF","3EXOM20K1A079XNUEPVA8T7WRXQ5PI","Answer a survey about your opinions","Give us your opinion about our products","survey, demographics","$0.03","Tue Sep 17 15:30:18 PDT 2024","20","BatchId:408994;OriginalHitTemplateId:920937243;","3600","259200","Tue Sep 24 15:30:18 PDT 2024","","","3G2UL9A0204WJO8JJWBJ4HW18HR676","A17EZEAMF37MGQ","Submitted","Tue Sep 17 15:33:16 PDT 2024","Tue Sep 17 15:33:26 PDT 2024","Fri Sep 20 15:33:26 PDT 2024","","","","10","50% (2/4)","50% (2/4)","50% (2/4)","a little boy rides a bike down a hill on a miniature dirt bike .","outdoors","man-made","recreation","NA","1075716537.jpg","[{""category"":{""0"":false,""1"":false,""2"":false,""3"":false,""4"":false,""5"":false,""6"":false,""7"":false,""8"":true,""9"":false},""location"":{""indoors"":false,""outdoors"":true},""type"":{""man-made"":false,""natural"":true}}]"
"3RIHDBQ1O0OTEW2TTJZBW6N1SUGMHF","3EXOM20K1A079XNUEPVA8T7WRXQ5PI","Answer a survey about your opinions","Give us your opinion about our products","survey, demographics","$0.03","Tue Sep 17 15:30:18 PDT 2024","20","BatchId:408994;OriginalHitTemplateId:920937243;","3600","259200","Tue Sep 24 15:30:18 PDT 2024","","","3HVVDCPGT1IL06FW2I9CS48CWOBTY5","A6I9Z5XQ933N4","Submitted","Wed Sep 18 17:41:42 PDT 2024","Wed Sep 18 17:41:56 PDT 2024","Sat Sep 21 17:41:56 PDT 2024","","","","14","0% (0/0)","0% (0/0)","0% (0/0)","a little boy rides a bike down a hill on a miniature dirt bike .","outdoors","man-made","recreation","NA","1075716537.jpg","[{""category"":{""0"":false,""1"":false,""2"":false,""3"":false,""4"":false,""5"":false,""6"":false,""7"":true,""8"":false,""9"":false},""location"":{""indoors"":false,""outdoors"":true},""type"":{""man-made"":false,""natural"":true}}]"
"3RIHDBQ1O0OTEW2TTJZBW6N1SUGMHF","3EXOM20K1A079XNUEPVA8T7WRXQ5PI","Answer a survey about your opinions","Give us your opinion about our products","survey, demographics","$0.03","Tue Sep 17 15:30:18 PDT 2024","20","BatchId:408994;OriginalHitTemplateId:920937243;","3600","259200","Tue Sep 24 15:30:18 PDT 2024","","","3ZY8KE4IS6TR4WSZG3SXG0TVU0AVQK","AO2A58R9LMCKC","Submitted","Wed Sep 18 12:49:24 PDT 2024","Wed Sep 18 12:49:43 PDT 2024","Sat Sep 21 12:49:43 PDT 2024","","","","19","0% (0/0)","0% (0/0)","0% (0/0)","a little boy rides a bike down a hill on a miniature dirt bike .","outdoors","man-made","recreation","NA","1075716537.jpg","[{""category"":{""0"":false,""1"":false,""2"":false,""3"":false,""4"":false,""5"":false,""6"":false,""7"":false,""8"":true,""9"":false},""location"":{""indoors"":false,""outdoors"":true},""type"":{""man-made"":false,""natural"":true}}]"
"3Z33IC0JDMCJPDEJ9ZCA6L8Q0AKV9F","3EXOM20K1A079XNUEPVA8T7WRXQ5PI","Answer a survey about your opinions","Give us your opinion about our products","survey, demographics","$0.03","Tue Sep 17 15:30:19 PDT 2024","20","BatchId:408994;OriginalHitTemplateId:920937243;","3600","259200","Tue Sep 24 15:30:19 PDT 2024","","","35BLDD71ITN0IOTQ3ZBA7T5ZZ3VVZE","AO2A58R9LMCKC","Submitted","Wed Sep 18 15:12:11 PDT 2024","Wed Sep 18 15:12:24 PDT 2024","Sat Sep 21 15:12:24 PDT 2024","","","","13","0% (0/0)","0% (0/0)","0% (0/0)","a large group of people traveling down a countryside road in the back of a small pickup truck while one person is walking along side the truck .","outdoors","man-made","transportation_urban","NA","1078621572.jpg","[{""category"":{""0"":true,""1"":false,""2"":false,""3"":false,""4"":false,""5"":false,""6"":false,""7"":false,""8"":false,""9"":false},""location"":{""indoors"":false,""outdoors"":true},""type"":{""man-made"":true,""natural"":false}}]"
"3Z33IC0JDMCJPDEJ9ZCA6L8Q0AKV9F","3EXOM20K1A079XNUEPVA8T7WRXQ5PI","Answer a survey about your opinions","Give us your opinion about our products","survey, demographics","$0.03","Tue Sep 17 15:30:19 PDT 2024","20","BatchId:408994;OriginalHitTemplateId:920937243;","3600","259200","Tue Sep 24 15:30:19 PDT 2024","","","3YZ8UPK3VGCNXGTG6VHX092VCE0CU7","A17EZEAMF37MGQ","Submitted","Tue Sep 17 18:25:27 PDT 2024","Tue Sep 17 18:25:35 PDT 2024","Fri Sep 20 18:25:35 PDT 2024","","","","8","50% (2/4)","50% (2/4)","50% (2/4)","a large group of people traveling down a countryside road in the back of a small pickup truck while one person is walking along side the truck .","outdoors","man-made","transportation_urban","NA","1078621572.jpg","[{""category"":{""0"":true,""1"":false,""2"":false,""3"":false,""4"":false,""5"":false,""6"":false,""7"":false,""8"":false,""9"":false},""location"":{""indoors"":false,""outdoors"":true},""type"":{""man-made"":true,""natural"":false}}]"
"3SA4EMRVKHSOOZTANRKI7IIFBIPP0C","3EXOM20K1A079XNUEPVA8T7WRXQ5PI","Answer a survey about your opinions","Give us your opinion about our products","survey, demographics","$0.03","Tue Sep 17 15:30:21 PDT 2024","20","BatchId:408994;OriginalHitTemplateId:920937243;","3600","259200","Tue Sep 24 15:30:21 PDT 2024","","","308Q0PEVBV3GQRRD0UISFGDCCYAI9O","A17EZEAMF37MGQ","Submitted","Tue Sep 17 18:01:06 PDT 2024","Tue Sep 17 18:01:18 PDT 2024","Fri Sep 20 18:01:18 PDT 2024","","","","12","50% (2/4)","50% (2/4)","50% (2/4)","a male volleyball player in red trunks tries to block the shot of the opposing player during a professional volleyball game .","outdoors","man-made","recreation","NA","1080230428.jpg","[{""category"":{""0"":false,""1"":false,""2"":true,""3"":false,""4"":false,""5"":false,""6"":false,""7"":false,""8"":false,""9"":false},""location"":{""indoors"":true,""outdoors"":false},""type"":{""man-made"":true,""natural"":false}}]"
"3SA4EMRVKHSOOZTANRKI7IIFBIPP0C","3EXOM20K1A079XNUEPVA8T7WRXQ5PI","Answer a survey about your opinions","Give us your opinion about our products","survey, demographics","$0.03","Tue Sep 17 15:30:21 PDT 2024","20","BatchId:408994;OriginalHitTemplateId:920937243;","3600","259200","Tue Sep 24 15:30:21 PDT 2024","","","3907X2AHFNVX7TTISGTXEQ6AS6VP2F","A6I9Z5XQ933N4","Submitted","Wed Sep 18 15:18:47 PDT 2024","Wed Sep 18 15:19:13 PDT 2024","Sat Sep 21 15:19:13 PDT 2024","","","","26","0% (0/0)","0% (0/0)","0% (0/0)","a male volleyball player in red trunks tries to block the shot of the opposing player during a professional volleyball game .","outdoors","man-made","recreation","NA","1080230428.jpg","[{""category"":{""0"":false,""1"":false,""2"":true,""3"":false,""4"":false,""5"":false,""6"":false,""7"":false,""8"":false,""9"":false},""location"":{""indoors"":true,""outdoors"":false},""type"":{""man-made"":true,""natural"":false}}]"
"3SA4EMRVKHSOOZTANRKI7IIFBIPP0C","3EXOM20K1A079XNUEPVA8T7WRXQ5PI","Answer a survey about your opinions","Give us your opinion about our products","survey, demographics","$0.03","Tue Sep 17 15:30:21 PDT 2024","20","BatchId:408994;OriginalHitTemplateId:920937243;","3600","259200","Tue Sep 24 15:30:21 PDT 2024","","","3F6KKYWMNYRK7IFL9Q0M6KSJPIJNDQ","A3M2XET3KDDS9S","Submitted","Wed Sep 18 04:43:35 PDT 2024","Wed Sep 18 04:43:54 PDT 2024","Sat Sep 21 04:43:54 PDT 2024","","","","19","0% (0/0)","0% (0/0)","0% (0/0)","a male volleyball player in red trunks tries to block the shot of the opposing player during a professional volleyball game .","outdoors","man-made","recreation","NA","1080230428.jpg","[{""category"":{""0"":false,""1"":false,""2"":false,""3"":false,""4"":true,""5"":false,""6"":false,""7"":false,""8"":false,""9"":false},""location"":{""indoors"":true,""outdoors"":false},""type"":{""man-made"":true,""natural"":false}}]"
"3SA4EMRVKHSOOZTANRKI7IIFBIPP0C","3EXOM20K1A079XNUEPVA8T7WRXQ5PI","Answer a survey about your opinions","Give us your opinion about our products","survey, demographics","$0.03","Tue Sep 17 15:30:21 PDT 2024","20","BatchId:408994;OriginalHitTemplateId:920937243;","3600","259200","Tue Sep 24 15:30:21 PDT 2024","","","3LPW2N6LKGS2YVK1RLUPM3WLKXEU5H","AO2A58R9LMCKC","Submitted","Wed Sep 18 18:04:38 PDT 2024","Wed Sep 18 18:04:59 PDT 2024","Sat Sep 21 18:04:59 PDT 2024","","","","21","0% (0/0)","0% (0/0)","0% (0/0)","a male volleyball player in red trunks tries to block the shot of the opposing player during a professional volleyball game .","outdoors","man-made","recreation","NA","1080230428.jpg","[{""category"":{""0"":false,""1"":false,""2"":true,""3"":false,""4"":false,""5"":false,""6"":false,""7"":false,""8"":false,""9"":false},""location"":{""indoors"":true,""outdoors"":false},""type"":{""man-made"":true,""natural"":false}}]"
"3VW0145YMK2P52XJHJ2W8J3G5MKMJK","3EXOM20K1A079XNUEPVA8T7WRXQ5PI","Answer a survey about your opinions","Give us your opinion about our products","survey, demographics","$0.03","Tue Sep 17 15:30:22 PDT 2024","20","BatchId:408994;OriginalHitTemplateId:920937243;","3600","259200","Tue Sep 24 15:30:22 PDT 2024","","","374TNBHA8YL88QN4LEFHNZXPCHCYQW","AO2A58R9LMCKC","Submitted","Wed Sep 18 15:08:06 PDT 2024","Wed Sep 18 15:08:59 PDT 2024","Sat Sep 21 15:08:59 PDT 2024","","","","53","0% (0/0)","0% (0/0)","0% (0/0)","a man kneels on the ground doing some sort of project on his own .","outdoors","man-made","transportation_urban","NA","1082223338.jpg","[{""category"":{""0"":false,""1"":false,""2"":false,""3"":false,""4"":false,""5"":true,""6"":false,""7"":false,""8"":false,""9"":false},""location"":{""indoors"":false,""outdoors"":true},""type"":{""man-made"":true,""natural"":false}}]"
"3VW0145YMK2P52XJHJ2W8J3G5MKMJK","3EXOM20K1A079XNUEPVA8T7WRXQ5PI","Answer a survey about your opinions","Give us your opinion about our products","survey, demographics","$0.03","Tue Sep 17 15:30:22 PDT 2024","20","BatchId:408994;OriginalHitTemplateId:920937243;","3600","259200","Tue Sep 24 15:30:22 PDT 2024","","","37UEWGM5HGYBULR1M4X8E2WK1I5R1S","A6I9Z5XQ933N4","Submitted","Wed Sep 18 15:19:13 PDT 2024","Wed Sep 18 15:20:13 PDT 2024","Sat Sep 21 15:20:13 PDT 2024","","","","60","0% (0/0)","0% (0/0)","0% (0/0)","a man kneels on the ground doing some sort of project on his own .","outdoors","man-made","transportation_urban","NA","1082223338.jpg","[{""category"":{""0"":false,""1"":false,""2"":false,""3"":false,""4"":true,""5"":false,""6"":false,""7"":false,""8"":false,""9"":false},""location"":{""indoors"":false,""outdoors"":true},""type"":{""man-made"":true,""natural"":false}}]"
"3VW0145YMK2P52XJHJ2W8J3G5MKMJK","3EXOM20K1A079XNUEPVA8T7WRXQ5PI","Answer a survey about your opinions","Give us your opinion about our products","survey, demographics","$0.03","Tue Sep 17 15:30:22 PDT 2024","20","BatchId:408994;OriginalHitTemplateId:920937243;","3600","259200","Tue Sep 24 15:30:22 PDT 2024","","","3QFUFYSY9L5VJUJBIRGGVBP4AE4F4Y","A17EZEAMF37MGQ","Submitted","Tue Sep 17 15:50:15 PDT 2024","Tue Sep 17 15:51:11 PDT 2024","Fri Sep 20 15:51:11 PDT 2024","","","","56","50% (2/4)","50% (2/4)","50% (2/4)","a man kneels on the ground doing some sort of project on his own .","outdoors","man-made","transportation_urban","NA","1082223338.jpg","[{""category"":{""0"":false,""1"":false,""2"":false,""3"":true,""4"":false,""5"":false,""6"":false,""7"":false,""8"":false,""9"":false},""location"":{""indoors"":true,""outdoors"":false},""type"":{""man-made"":true,""natural"":false}}]"
"3RWO3EJEM3ZOVOESJAOILN1PGAVP1F","3EXOM20K1A079XNUEPVA8T7WRXQ5PI","Answer a survey about your opinions","Give us your opinion about our products","survey, demographics","$0.03","Tue Sep 17 15:30:22 PDT 2024","20","BatchId:408994;OriginalHitTemplateId:920937243;","3600","259200","Tue Sep 24 15:30:22 PDT 2024","","","3K4J6M3CX1JGZJVN2CWPQZBG330AG3","A17EZEAMF37MGQ","Submitted","Tue Sep 17 17:58:18 PDT 2024","Tue Sep 17 17:58:32 PDT 2024","Fri Sep 20 17:58:32 PDT 2024","","","","14","50% (2/4)","50% (2/4)","50% (2/4)","a woman in a yellow shirt and green shorts is climbing an artificial red wall whilst wearing a safety harness .","indoors","man-made","recreation","NA","1084104085.jpg","[{""category"":{""0"":false,""1"":false,""2"":true,""3"":false,""4"":false,""5"":false,""6"":false,""7"":false,""8"":false,""9"":false},""location"":{""indoors"":true,""outdoors"":false},""type"":{""man-made"":true,""natural"":false}}]"
"3RWO3EJEM3ZOVOESJAOILN1PGAVP1F","3EXOM20K1A079XNUEPVA8T7WRXQ5PI","Answer a survey about your opinions","Give us your opinion about our products","survey, demographics","$0.03","Tue Sep 17 15:30:22 PDT 2024","20","BatchId:408994;OriginalHitTemplateId:920937243;","3600","259200","Tue Sep 24 15:30:22 PDT 2024","","","3LRKMWOKBS7RLXVOFPRZ5O8O252Z2A","AO2A58R9LMCKC","Submitted","Wed Sep 18 17:51:56 PDT 2024","Wed Sep 18 17:53:04 PDT 2024","Sat Sep 21 17:53:04 PDT 2024","","","","68","0% (0/0)","0% (0/0)","0% (0/0)","a woman in a yellow shirt and green shorts is climbing an artificial red wall whilst wearing a safety harness .","indoors","man-made","recreation","NA","1084104085.jpg","[{""category"":{""0"":false,""1"":false,""2"":true,""3"":false,""4"":false,""5"":false,""6"":false,""7"":false,""8"":false,""9"":false},""location"":{""indoors"":true,""outdoors"":false},""type"":{""man-made"":true,""natural"":false}}]"
"3RWO3EJEM3ZOVOESJAOILN1PGAVP1F","3EXOM20K1A079XNUEPVA8T7WRXQ5PI","Answer a survey about your opinions","Give us your opinion about our products","survey, demographics","$0.03","Tue Sep 17 15:30:22 PDT 2024","20","BatchId:408994;OriginalHitTemplateId:920937243;","3600","259200","Tue Sep 24 15:30:22 PDT 2024","","","3ZV9H2YQQ0XCCKM282LXPUJYRHYW3S","A6I9Z5XQ933N4","Submitted","Wed Sep 18 15:33:37 PDT 2024","Wed Sep 18 15:34:36 PDT 2024","Sat Sep 21 15:34:36 PDT 2024","","","","59","0% (0/0)","0% (0/0)","0% (0/0)","a woman in a yellow shirt and green shorts is climbing an artificial red wall whilst wearing a safety harness .","indoors","man-made","recreation","NA","1084104085.jpg","[{""category"":{""0"":false,""1"":false,""2"":true,""3"":false,""4"":false,""5"":false,""6"":false,""7"":false,""8"":false,""9"":false},""location"":{""indoors"":false,""outdoors"":true},""type"":{""man-made"":true,""natural"":false}}]"
"3VIVIU06G62TARDDZ1HWWIOGS7VMI8","3EXOM20K1A079XNUEPVA8T7WRXQ5PI","Answer a survey about your opinions","Give us your opinion about our products","survey, demographics","$0.03","Tue Sep 17 15:30:21 PDT 2024","20","BatchId:408994;OriginalHitTemplateId:920937243;","3600","259200","Tue Sep 24 15:30:21 PDT 2024","","","31QTRG6Q2G3N8EMPL10SNU7F7LQYP5","AO2A58R9LMCKC","Submitted","Wed Sep 18 15:05:37 PDT 2024","Wed Sep 18 15:06:20 PDT 2024","Sat Sep 21 15:06:20 PDT 2024","","","","43","0% (0/0)","0% (0/0)","0% (0/0)","a girl sitting on the steps of a building wearing a green short-sleeve shirt , blue jeans , flip-flops holding a cup and writing in a journal with her purse sitting at her feet .","outdoors","man-made","work_education","NA","1089354362.jpg","[{""category"":{""0"":false,""1"":false,""2"":false,""3"":true,""4"":false,""5"":false,""6"":false,""7"":false,""8"":false,""9"":false},""location"":{""indoors"":false,""outdoors"":true},""type"":{""man-made"":true,""natural"":false}}]"
