caption,url,probs
a man grilling three pieces of salmon outside .,https://derrickversion5.s3.amazonaws.com/midjourney_original/134.png,"[0, 1, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0]"
a person drives around a futuristic looking vehicle while a man approaches and a crowd watches .,https://derrickversion5.s3.amazonaws.com/midjourney_finalized/0.png,"[4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
a brown dog running,https://derrickversion5.s3.amazonaws.com/midjourney_finalized/1.png,"[0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
a child in a dress runs with a miniature orange soccer ball .,https://derrickversion5.s3.amazonaws.com/midjourney_finalized/2.png,"[0, 1, 0, 0, 2, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]"
a woman sleeps,https://derrickversion5.s3.amazonaws.com/midjourney_finalized/3.png,"[0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
a man is kneeling down with a child,https://derrickversion5.s3.amazonaws.com/midjourney_finalized/4.png,"[0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
men playing volleyball,https://derrickversion5.s3.amazonaws.com/midjourney_finalized/5.png,"[0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
a little boy playing.,https://derrickversion5.s3.amazonaws.com/midjourney_finalized/6.png,"[0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
a blond dog and a black and white dog run,https://derrickversion5.s3.amazonaws.com/midjourney_finalized/7.png,"[4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
a person dressed in a tan jacket jumps a quad over a harvested cornfield,https://derrickversion5.s3.amazonaws.com/midjourney_finalized/8.png,"[0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0]"
girl wearing blue shirt and black shorts plays trumped .,https://derrickversion5.s3.amazonaws.com/midjourney_finalized/9.png,"[0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
Kids play,https://derrickversion5.s3.amazonaws.com/midjourney_finalized/10.png,"[0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
a woman is drinking a beverage,https://derrickversion5.s3.amazonaws.com/midjourney_finalized/11.png,"[0, 0, 0, 1, 1, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0]"
three children are playing .,https://derrickversion5.s3.amazonaws.com/midjourney_finalized/12.png,"[1, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
two children swing from a swing made from a steel drum .,https://derrickversion5.s3.amazonaws.com/midjourney_finalized/13.png,"[0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0]"
Person leaning,https://derrickversion5.s3.amazonaws.com/midjourney_finalized/14.png,"[0, 0, 0, 0, 0, 1, 0, 2, 0, 0, 0, 1, 0, 0, 0, 0]"
two swimmers race with a red line .,https://derrickversion5.s3.amazonaws.com/midjourney_finalized/15.png,"[0, 1, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
an older couple passes by a young lady,https://derrickversion5.s3.amazonaws.com/midjourney_finalized/16.png,"[4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
three children are practicing martial arts.,https://derrickversion5.s3.amazonaws.com/midjourney_finalized/17.png,"[0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
a lady with short hair wearing a black jacket leaned .,https://derrickversion5.s3.amazonaws.com/midjourney_finalized/18.png,"[0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0]"
a man perched is using a net to scoop a fish from another aquarium .,https://derrickversion5.s3.amazonaws.com/midjourney_finalized/19.png,"[0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]"
a dark-haired man is speaking into a microphone while another man is sitting .,https://derrickversion5.s3.amazonaws.com/midjourney_finalized/20.png,"[0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]"
people pass each other while talking on their cellphones .,https://derrickversion5.s3.amazonaws.com/midjourney_finalized/21.png,"[1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 2, 0, 0, 0, 0]"
person with two ski poles skiing down .,https://derrickversion5.s3.amazonaws.com/midjourney_finalized/22.png,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0]"
a man in a blue swimsuit and a red beanie kneels making a sand castle that is as tall as he is when he is kneeling .,https://derrickversion5.s3.amazonaws.com/midjourney_finalized/23.png,"[0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
a black dog runs with his mouth open,https://derrickversion5.s3.amazonaws.com/midjourney_finalized/24.png,"[0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
decorated limo passing by elderly woman waiting on park bench .,https://derrickversion5.s3.amazonaws.com/midjourney_finalized/25.png,"[4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
three people in various stages of swimming strokes race,https://derrickversion5.s3.amazonaws.com/midjourney_finalized/26.png,"[0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
one dog is jumping at the lady while the other walks,https://derrickversion5.s3.amazonaws.com/midjourney_finalized/27.png,"[0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
a motorcyclist on a red speed bike leans .,https://derrickversion5.s3.amazonaws.com/midjourney_finalized/28.png,"[4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
a man is sitting playing drums on buckets .,https://derrickversion5.s3.amazonaws.com/midjourney_finalized/29.png,"[3, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]"
a lively adult karate practice,https://derrickversion5.s3.amazonaws.com/midjourney_finalized/30.png,"[0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
a red dog jumps to catch a tennis ball .,https://derrickversion5.s3.amazonaws.com/midjourney_finalized/31.png,"[0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 1, 0]"
The brown dog catches a ball.,https://derrickversion5.s3.amazonaws.com/midjourney_finalized/32.png,"[0, 0, 0, 0, 0, 1, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0]"
the little girl swings.,https://derrickversion5.s3.amazonaws.com/midjourney_finalized/33.png,"[0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 0]"
four young adults sit,https://derrickversion5.s3.amazonaws.com/midjourney_finalized/34.png,"[0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
a woman is having her foot examined by another woman,https://derrickversion5.s3.amazonaws.com/midjourney_finalized/35.png,"[0, 0, 1, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
a woman is holding a baby while another child stands .,https://derrickversion5.s3.amazonaws.com/midjourney_finalized/36.png,"[0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0]"
a gray dog is jumping toward a black and white dog.,https://derrickversion5.s3.amazonaws.com/midjourney_finalized/37.png,"[0, 2, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0]"
a black and white dog runs.,https://derrickversion5.s3.amazonaws.com/midjourney_finalized/38.png,"[0, 3, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
a dark-haired dark-skinned child sleeps while holding a blue zippered pack .,https://derrickversion5.s3.amazonaws.com/midjourney_finalized/39.png,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 2, 0, 0, 1, 0]"
a man in a black shirt sitting,https://derrickversion5.s3.amazonaws.com/midjourney_finalized/40.png,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0]"
a man grilling,https://derrickversion5.s3.amazonaws.com/midjourney_finalized/41.png,"[0, 1, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0]"
a person wearing a construction uniform is leaning.,https://derrickversion5.s3.amazonaws.com/midjourney_finalized/42.png,"[3, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]"
a man is rowing a canoe.,https://derrickversion5.s3.amazonaws.com/midjourney_finalized/43.png,"[0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
a man in red shirt wearing sunglasses is leaning,https://derrickversion5.s3.amazonaws.com/midjourney_finalized/44.png,"[1, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0]"
a handicapped person with one leg skiing down with other mountains .,https://derrickversion5.s3.amazonaws.com/midjourney_finalized/45.png,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0]"
a woman is selling vegetables .,https://derrickversion5.s3.amazonaws.com/midjourney_finalized/46.png,"[2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0]"
two people are jumping with snow .,https://derrickversion5.s3.amazonaws.com/midjourney_finalized/47.png,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0]"
vendors are selling fruits and vegetables,https://derrickversion5.s3.amazonaws.com/midjourney_finalized/48.png,"[2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0]"
a man rows his boat .,https://derrickversion5.s3.amazonaws.com/midjourney_finalized/49.png,"[0, 0, 0, 3, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]"
a terrier mix catches a frisbee.,https://derrickversion5.s3.amazonaws.com/midjourney_finalized/50.png,"[0, 2, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"a man in a white polo shirt speaks with a sign that reads, truth !",https://derrickversion5.s3.amazonaws.com/midjourney_finalized/51.png,"[4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
two young people riding skateboards pass by in the street as a black dog on a red leash stops and squats down.,https://derrickversion5.s3.amazonaws.com/midjourney_finalized/52.png,"[4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
crowd waiting for a train .,https://derrickversion5.s3.amazonaws.com/midjourney_finalized/53.png,"[3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]"
four women are singing .,https://derrickversion5.s3.amazonaws.com/midjourney_finalized/54.png,"[0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0]"
two men drink beer .,https://derrickversion5.s3.amazonaws.com/midjourney_finalized/55.png,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0]"
two women in white lab coats examine a dyed area using a projector .,https://derrickversion5.s3.amazonaws.com/midjourney_finalized/56.png,"[0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
two rows of dance students are practicing ballet moves against a pole.,https://derrickversion5.s3.amazonaws.com/midjourney_finalized/57.png,"[0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
white and black dog jumping over red-haired dog .,https://derrickversion5.s3.amazonaws.com/midjourney_finalized/58.png,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 2, 0]"
a smiling child wearing a hat and sunglasses sits.,https://derrickversion5.s3.amazonaws.com/midjourney_finalized/59.png,"[0, 1, 0, 1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0]"
a woman is using a ruler to mark a sheet of paper .,https://derrickversion5.s3.amazonaws.com/midjourney_finalized/61.png,"[0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
two dogs are catching blue frisbees.,https://derrickversion5.s3.amazonaws.com/midjourney_finalized/62.png,"[0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
a man is singing.,https://derrickversion5.s3.amazonaws.com/midjourney_finalized/63.png,"[0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0]"
three young women and one young man singing.,https://derrickversion5.s3.amazonaws.com/midjourney_finalized/64.png,"[0, 0, 1, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0]"
a group of men in golden shirts singing.,https://derrickversion5.s3.amazonaws.com/midjourney_finalized/65.png,"[0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]"
"a man wearing jeans , polo shirt and a baseball cap , fork , is grilling meat .",https://derrickversion5.s3.amazonaws.com/midjourney_finalized/66.png,"[0, 1, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0]"
vendors sell products.,https://derrickversion5.s3.amazonaws.com/midjourney_finalized/67.png,"[2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0]"
people examine books.,https://derrickversion5.s3.amazonaws.com/midjourney_finalized/68.png,"[0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
a woman sits while putting a shoe onto her right foot .,https://derrickversion5.s3.amazonaws.com/midjourney_finalized/69.png,"[0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
several people sit,https://derrickversion5.s3.amazonaws.com/midjourney_finalized/70.png,"[0, 0, 2, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0]"
two girls are in a race .,https://derrickversion5.s3.amazonaws.com/midjourney_finalized/71.png,"[1, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
an orchestra of about <number> people are practicing,https://derrickversion5.s3.amazonaws.com/midjourney_finalized/72.png,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0]"
the man in the red shirt and flowery tie is sitting.,https://derrickversion5.s3.amazonaws.com/midjourney_finalized/73.png,"[0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]"
muzzled greyhounds are racing.,https://derrickversion5.s3.amazonaws.com/midjourney_finalized/74.png,"[0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
little girl skis.,https://derrickversion5.s3.amazonaws.com/midjourney_finalized/75.png,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0]"
"two girls , both dressed in pink , swinging on sunlight day with the trees casting random shadows on the remainder of the park like setting .",https://derrickversion5.s3.amazonaws.com/midjourney_finalized/76.png,"[0, 1, 0, 0, 2, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]"
a teenager drinks directly out of the metal milkshake serving cup .,https://derrickversion5.s3.amazonaws.com/midjourney_finalized/77.png,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0]"
a man is enjoying meal and drink .,https://derrickversion5.s3.amazonaws.com/midjourney_finalized/78.png,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0]"
a man drives a truck while a child sits and steers .,https://derrickversion5.s3.amazonaws.com/midjourney_finalized/79.png,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0]"
an asian man sells a hot confection.,https://derrickversion5.s3.amazonaws.com/midjourney_finalized/80.png,"[2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0]"
a man singing.,https://derrickversion5.s3.amazonaws.com/midjourney_finalized/81.png,"[1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0]"
people are rowing a boat .,https://derrickversion5.s3.amazonaws.com/midjourney_finalized/82.png,"[0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
a man sleeps while listening to his ipod.,https://derrickversion5.s3.amazonaws.com/midjourney_finalized/83.png,"[0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
a greyhound races.,https://derrickversion5.s3.amazonaws.com/midjourney_finalized/84.png,"[1, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
a man and a woman are examining produce.,https://derrickversion5.s3.amazonaws.com/midjourney_finalized/85.png,"[0, 0, 0, 0, 0, 1, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
a man in a yellow jacket is skiing.,https://derrickversion5.s3.amazonaws.com/midjourney_finalized/86.png,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0]"
a man driving a small golf cart with a crowd watching.,https://derrickversion5.s3.amazonaws.com/midjourney_finalized/87.png,"[3, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
group of women doing a presentation .,https://derrickversion5.s3.amazonaws.com/midjourney_finalized/88.png,"[0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 1, 0, 0, 0, 0]"
two dogs are nose to nose while a third dog stands .,https://derrickversion5.s3.amazonaws.com/midjourney_finalized/89.png,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 1, 0]"
man with gray hair wearing a suit is waiting.,https://derrickversion5.s3.amazonaws.com/midjourney_finalized/90.png,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3, 0, 0, 0, 0]"
two men on motorcycles are driving down .,https://derrickversion5.s3.amazonaws.com/midjourney_finalized/91.png,"[4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
a runner in black is passing a florist shop .,https://derrickversion5.s3.amazonaws.com/midjourney_finalized/92.png,"[4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"a crowd waits, ready to board .",https://derrickversion5.s3.amazonaws.com/midjourney_finalized/93.png,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0]"
brown dog catches a pink ball.,https://derrickversion5.s3.amazonaws.com/midjourney_finalized/94.png,"[0, 1, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
two people are sleeping .,https://derrickversion5.s3.amazonaws.com/midjourney_finalized/95.png,"[0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
two guys are rowing a canoe.,https://derrickversion5.s3.amazonaws.com/midjourney_finalized/96.png,"[0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"a man driving a small , open vehicle with a green sign .",https://derrickversion5.s3.amazonaws.com/midjourney_finalized/97.png,"[4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
three women and a man are drinking beer .,https://derrickversion5.s3.amazonaws.com/midjourney_finalized/98.png,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 1]"
a man wearing yellow swimming trunks kneeling,https://derrickversion5.s3.amazonaws.com/midjourney_finalized/99.png,"[0, 3, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
a man with red pants is skiing .,https://derrickversion5.s3.amazonaws.com/midjourney_finalized/100.png,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0]"
a spotted dog catching a ball.,https://derrickversion5.s3.amazonaws.com/midjourney_finalized/101.png,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0]"
a chef speaks into a microphone about a mixed salad contained .,https://derrickversion5.s3.amazonaws.com/midjourney_finalized/102.png,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3, 0, 0, 0]"
a woman is laying down laughing .,https://derrickversion5.s3.amazonaws.com/midjourney_finalized/103.png,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 1, 0]"
three women speak to each other.,https://derrickversion5.s3.amazonaws.com/midjourney_finalized/104.png,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 3, 0, 0, 0, 0]"
dancers practicing their dance routines .,https://derrickversion5.s3.amazonaws.com/midjourney_finalized/105.png,"[0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
two furry light brown dogs lying.,https://derrickversion5.s3.amazonaws.com/midjourney_finalized/106.png,"[0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
a dog wearing a t-shirt is lying.,https://derrickversion5.s3.amazonaws.com/midjourney_finalized/107.png,"[0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]"
a man is giving a presentation.,https://derrickversion5.s3.amazonaws.com/midjourney_finalized/108.png,"[0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
all these people are enjoying a dance party .,https://derrickversion5.s3.amazonaws.com/midjourney_finalized/109.png,"[0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
a young boy wearing a dark blue hat sleeps.,https://derrickversion5.s3.amazonaws.com/midjourney_finalized/110.png,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0]"
an old woman is selling produce.,https://derrickversion5.s3.amazonaws.com/midjourney_finalized/111.png,"[2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0]"
"a ruddy infant lies with his eyes closed , his mouth open , and his arm extended .",https://derrickversion5.s3.amazonaws.com/midjourney_finalized/112.png,"[0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0]"
a man in a white shirt uses a blackboard as others sit watching .,https://derrickversion5.s3.amazonaws.com/midjourney_finalized/113.png,"[0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
a man rowing.,https://derrickversion5.s3.amazonaws.com/midjourney_finalized/114.png,"[0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
a korean woman is enjoying a meal.,https://derrickversion5.s3.amazonaws.com/midjourney_finalized/115.png,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0]"
a man grilling meat.,https://derrickversion5.s3.amazonaws.com/midjourney_finalized/116.png,"[0, 2, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0]"
two girls and three boys are presenting.,https://derrickversion5.s3.amazonaws.com/midjourney_finalized/117.png,"[0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 2, 0, 0, 0, 0]"
asian students are examining sheets of paper while standing .,https://derrickversion5.s3.amazonaws.com/midjourney_finalized/118.png,"[0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 1, 0, 0, 0, 0, 0]"
a man in a dark shirt is making a presentation.,https://derrickversion5.s3.amazonaws.com/midjourney_finalized/119.png,"[0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
four people in black shirts giving a presentation to a room full of people using a big projector image .,https://derrickversion5.s3.amazonaws.com/midjourney_finalized/120.png,"[0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
two women in black enjoying a lunch.,https://derrickversion5.s3.amazonaws.com/midjourney_finalized/121.png,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0]"
a boy and girl child swing together .,https://derrickversion5.s3.amazonaws.com/midjourney_finalized/122.png,"[0, 1, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
an older man and women are using computers.,https://derrickversion5.s3.amazonaws.com/midjourney_finalized/123.png,"[0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
three girls or friends having drinks laughing .,https://derrickversion5.s3.amazonaws.com/midjourney_finalized/124.png,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0]"
a well dressed young woman waits for the train while a man busy writing something .,https://derrickversion5.s3.amazonaws.com/midjourney_finalized/125.png,"[0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 1, 0, 0, 0, 1]"
buff african american man waits for subway.,https://derrickversion5.s3.amazonaws.com/midjourney_finalized/126.png,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0]"
a man in a suit and tie is speaking.,https://derrickversion5.s3.amazonaws.com/midjourney_finalized/127.png,"[0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"people swing on a red , metal amusement park ride.",https://derrickversion5.s3.amazonaws.com/midjourney_finalized/128.png,"[0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
a man is using his computer while seated.,https://derrickversion5.s3.amazonaws.com/midjourney_finalized/129.png,"[0, 0, 0, 0, 0, 3, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
a man and woman enjoying dinner.,https://derrickversion5.s3.amazonaws.com/midjourney_finalized/130.png,"[0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0]"
a group of people lie close together.,https://derrickversion5.s3.amazonaws.com/midjourney_finalized/131.png,"[0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0]"
"an impoverished person , wearing a torn brown shirt and no shoes , is kneeling down .",https://derrickversion5.s3.amazonaws.com/midjourney_finalized/132.png,"[1, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 1, 0]"
a woman with a peace symbol grills vegetables,https://derrickversion5.s3.amazonaws.com/midjourney_finalized/133.png,"[0, 0, 0, 0, 0, 2, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0]"
a man grilling three pieces of salmon.,https://derrickversion5.s3.amazonaws.com/midjourney_finalized/134.png,"[0, 0, 0, 0, 0, 0, 0, 2, 2, 0, 0, 0, 0, 0, 0, 0]"
